,Thời gian,Tiêu đề,URL
0,18/11/2025 10:58,Phát Đạt thâu tóm dự án 239 Cách Mạng Tháng 8 từ Đại Quang Minh,https://cafef.vn/phat-dat-thau-tom-du-an-239-cach-mang-thang-8-tu-dai-quang-minh-188251118103632229.chn?utm_source=du-lieu
1,17/11/2025 00:00,PDR: CBTT thông qua nhận chuyển nhượng toàn bộ cổ phần của CTCP Đầu tư Địa ốc Đại Quang Minh tại AKYN,https://cafef.vn/du-lieu/pdr-2341799/pdr-cbtt-thong-qua-nhan-chuyen-nhuong-toan-bo-co-phan-cua-ctcp-dau-tu-dia-oc-dai-quang-minh-tai-akyn.chn?utm_source=du-lieu
2,12/11/2025 13:34,"Phát Đạt muốn rút 99% vốn khỏi công ty sở hữu khu đất “vàng” 3 mặt tiền ở Đà Nẵng, giá không dưới 1.100 tỷ đồng",https://cafef.vn/phat-dat-muon-rut-99-von-khoi-cong-ty-so-huu-khu-dat-vang-3-mat-tien-o-da-nang-gia-khong-duoi-1100-ty-dong-188251112133358699.chn?utm_source=du-lieu
3,12/11/2025 00:00,PDR: Thông qua chủ trương chuyển nhượng toàn bộ cổ phần tại Công ty Cổ phần Đầu tư Bắc Cường,https://cafef.vn/du-lieu/pdr-2338386/pdr-thong-qua-chu-truong-chuyen-nhuong-toan-bo-co-phan-tai-cong-ty-co-phan-dau-tu-bac-cuong.chn?utm_source=du-lieu
4,03/11/2025 22:09,Phát Đạt bán toàn bộ vốn công ty con trị giá hơn 1.408 tỉ đồng,https://cafef.vn/phat-dat-ban-toan-bo-von-cong-ty-con-tri-gia-hon-1408-ti-dong-188251103220425168.chn?utm_source=du-lieu
5,03/11/2025 00:00,PDR: Thông báo thông qua chủ trương cho Công ty con mua thêm cổ phần và chuyển nhượng toàn bộ cổ phần,https://cafef.vn/du-lieu/pdr-2334046/pdr-thong-bao-thong-qua-chu-truong-cho-cong-ty-con-mua-them-co-phan-va-chuyen-nhuong-toan-bo-co-phan.chn?utm_source=du-lieu
6,01/11/2025 18:25,Hé lộ “ông lớn” bất động sản trả lương cho nhân viên gần 40 triệu đồng/tháng,https://cafef.vn/he-lo-ong-lon-bat-dong-san-tra-luong-cho-nhan-vien-gan-40-trieu-dongthang-188251101181930056.chn?utm_source=du-lieu.chn
7,28/10/2025 16:27,"Phát Đạt (PDR) tăng 68% lợi nhuận sau thuế trong quý III, dòng tiền dương trở lại",https://cafef.vn/phat-dat-pdr-tang-68-loi-nhuan-sau-thue-trong-quy-iii-dong-tien-duong-tro-lai-188251028162537626.chn?utm_source=du-lieu.chn
8,28/10/2025 12:00,"Phát Đạt có doanh thu quý 3/2025 gấp 195 lần cùng kỳ, nhờ vào ""quả ngọt"" từ dự án Quy Nhơn Iconic và Kỳ Đồng (TP.HCM)",https://cafef.vn/phat-dat-co-doanh-thu-quy-32025-gap-195-lan-cung-ky-nho-vao-qua-ngot-tu-du-an-quy-nhon-iconic-va-ky-dong-tphcm-188251028120038636.chn?utm_source=du-lieu.chn
9,28/10/2025 00:00,PDR: Giải trình KQKD quý 3/2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/PDR-2327145/pdr-giai-trinh-kqkd-quy-32025-so-voi-cung-ky-nam-truoc.chn?utm_source=du-lieu.chn
10,28/10/2025 00:00,PDR: CBTT thông qua chủ trương chuyển nhượng một phần vốn góp tại Thuận An 1,https://cafef.vn/du-lieu/PDR-2327684/pdr-cbtt-thong-qua-chu-truong-chuyen-nhuong-mot-phan-von-gop-tai-thuan-an-1.chn?utm_source=du-lieu.chn
11,27/10/2025 00:00,"PDR: 7.11.2025, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản",https://cafef.vn/du-lieu/PDR-2326254/pdr-7112025-ngay-gdkhq-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu.chn
12,20/10/2025 00:00,PDR: CBTT chốt danh sách cổ đông lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/PDR-2321745/pdr-cbtt-chot-danh-sach-co-dong-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu.chn
13,14/10/2025 00:00,"PDR: Thông báo về việc triển khai Phương án phát hành ESOP, Quy chế và Danh sách ESOP",https://cafef.vn/du-lieu/PDR-2317196/pdr-thong-bao-ve-viec-trien-khai-phuong-an-phat-hanh-esop-quy-che-va-danh-sach-esop.chn?utm_source=du-lieu.chn
14,07/10/2025 00:00,PDR: Thông báo nhận được Quyết định của Thuế cơ sở 2 Tỉnh Quảng Ngãi về việc xử phạt vi phạm hành chính về thuế,https://cafef.vn/du-lieu/PDR-2312528/pdr-thong-bao-nhan-duoc-quyet-dinh-cua-thue-co-so-2-tinh-quang-ngai-ve-viec-xu-phat-vi-pham-hanh-chinh-ve-thue.chn?utm_source=du-lieu.chn
15,05/10/2025 16:12,Phát Đạt đã hoàn tất nghĩa vụ thuế,https://cafef.vn/phat-dat-da-hoan-tat-nghia-vu-thue-188251005153106238.chn?utm_source=du-lieu.chn
16,05/10/2025 07:06,"Doanh thu tăng đột biến 19.041%, doanh nghiệp này làm gì mà ""tiền vào như nước""?",https://cafef.vn/doanh-thu-tang-dot-bien-19041-doanh-nghiep-nay-lam-gi-ma-tien-vao-nhu-nuoc-188251004232413383.chn?utm_source=du-lieu.chn
17,04/10/2025 13:18,"CEO 1 trong những DN bất động sản lớn nhất sàn chứng khoán nhận cảnh báo tạm hoãn xuất cảnh, công ty đã nộp đủ trước hạn chót",https://cafef.vn/ceo-1-trong-nhung-dn-bat-dong-san-lon-nhat-san-chung-khoan-nhan-canh-bao-tam-hoan-xuat-canh-cong-ty-da-nop-du-truoc-han-chot-188251004131924683.chn?utm_source=du-lieu.chn
18,01/10/2025 16:09,Đột biến KQKD quý 3/2025: Một doanh nghiệp bất động sản được dự báo doanh thu tăng 19.000%,https://cafef.vn/dot-bien-kqkd-quy-32025-mot-doanh-nghiep-bat-dong-san-duoc-du-bao-doanh-thu-tang-19000-188251001161205343.chn?utm_source=du-lieu.chn
19,30/09/2025 00:00,PDR: Nhắc nhở chậm công bố thông tin Quyết định cưỡng chế thuế,https://cafef.vn/du-lieu/PDR-2307618/pdr-nhac-nho-cham-cong-bo-thong-tin-quyet-dinh-cuong-che-thue.chn?utm_source=du-lieu.chn
20,25/09/2025 00:00,PDR: Thông báo nhận được Quyết định của Thuế TP.HCM về việc cưỡng chế thi hành quyết định hành chính về quản lý thuế,https://cafef.vn/du-lieu/PDR-2303617/pdr-thong-bao-nhan-duoc-quyet-dinh-cua-thue-tphcm-ve-viec-cuong-che-thi-hanh-quyet-dinh-hanh-chinh-ve-quan-ly-thue.chn?utm_source=du-lieu.chn
21,25/09/2025 00:00,PDR: Thông báo nhận được Quyết định của Thuế cơ sở 2 Tỉnh Gia Lai về việc cưỡng chế thi hành quyết định hành chính về quản lý thuế,https://cafef.vn/du-lieu/PDR-2303618/pdr-thong-bao-nhan-duoc-quyet-dinh-cua-thue-co-so-2-tinh-gia-lai-ve-viec-cuong-che-thi-hanh-quyet-dinh-hanh-chinh-ve-quan-ly-thue.chn?utm_source=du-lieu.chn
22,24/09/2025 00:00,PDR: Thông báo nhận được Quyết định hành chính về thuế,https://cafef.vn/du-lieu/PDR-2303430/pdr-thong-bao-nhan-duoc-quyet-dinh-hanh-chinh-ve-thue.chn?utm_source=du-lieu.chn
23,22/09/2025 14:06,"Ông Nguyễn Văn Đạt bán xong 88 triệu cổ phiếu PDR, thu hơn 2.100 tỷ đồng",https://cafef.vn/ong-nguyen-van-dat-ban-xong-88-trieu-co-phieu-pdr-thu-hon-2100-ty-dong-188250922140617054.chn?utm_source=du-lieu.chn
24,19/09/2025 00:00,PDR: Ông Nguyễn Văn Đạt - Chủ tịch HĐQT đã bán 88.000.000 cp,https://cafef.vn/du-lieu/PDR-2301557/pdr-ong-nguyen-van-dat-chu-tich-hdqt-da-ban-88000000-cp.chn?utm_source=du-lieu.chn
25,05/09/2025 00:00,PDR: CBTT thông qua chủ trương góp vốn thành lập công ty con,https://cafef.vn/du-lieu/PDR-2290970/pdr-cbtt-thong-qua-chu-truong-gop-von-thanh-lap-cong-ty-con.chn?utm_source=du-lieu.chn
26,03/09/2025 15:59,"Phát Đạt (PDR) tăng trần lên cao nhất 16 tháng, vốn hoá tiến gần mốc tỷ đô sau khi Chủ tịch Nguyễn Văn Đạt đăng ký bán 88 triệu cổ phiếu",https://cafef.vn/phat-dat-pdr-tang-tran-len-cao-nhat-16-thang-von-hoa-tien-gan-moc-ty-do-sau-khi-chu-tich-nguyen-van-dat-dang-ky-ban-88-trieu-co-phieu-188250903155559651.chn?utm_source=du-lieu.chn
27,03/09/2025 09:29,PDR: Giải trình biến động KQKD 6 tháng đầu năm 2025 đã soát xét so với cùng kỳ năm trước,https://cafef.vn/du-lieu/PDR-2286783/pdr-giai-trinh-bien-dong-kqkd-6-thang-dau-nam-2025-da-soat-xet-so-voi-cung-ky-nam-truoc.chn?utm_source=du-lieu.chn
28,03/09/2025 00:00,PDR: Thông báo nhận được Quyết định của Thuế TP.HCM về việc xử phạt vi phạm hành chính về thuế,https://cafef.vn/du-lieu/PDR-2289779/pdr-thong-bao-nhan-duoc-quyet-dinh-cua-thue-tphcm-ve-viec-xu-phat-vi-pham-hanh-chinh-ve-thue.chn?utm_source=du-lieu.chn
29,01/09/2025 19:38,Cường 'đô la' đang nhận lương 14 triệu đồng/tháng,https://cafef.vn/cuong-do-la-dang-nhan-luong-14-trieu-dongthang-188250901191705579.chn?utm_source=du-lieu.chn
30,30/08/2025 14:51,Cổ đông lo lắng khi chủ tịch Phát Đạt đăng ký bán đến 88 triệu cổ phiếu,https://cafef.vn/co-dong-lo-lang-khi-chu-tich-phat-dat-dang-ky-ban-den-88-trieu-co-phieu-188250830145126467.chn?utm_source=du-lieu.chn
31,29/08/2025 20:27,"Chủ tịch Phát Đạt bán 88 triệu cổ phiếu PDR, dự kiến thu về 2.000 tỷ đồng và khẳng định: ""Đây không phải động thái thoái vốn""",https://cafef.vn/chu-tich-phat-dat-ban-88-trieu-co-phieu-pdr-du-kien-thu-ve-2000-ty-dong-va-khang-dinh-day-khong-phai-dong-thai-thoai-von-188250829203043964.chn?utm_source=du-lieu.chn
32,29/08/2025 17:07,"Đăng ký bán 88 triệu cổ phiếu dự thu 2.000 tỷ, Chủ tịch Phát Đạt nói “hy sinh lợi ích cá nhân ngắn hạn”",https://cafef.vn/dang-ky-ban-88-trieu-co-phieu-du-thu-2000-ty-chu-tich-phat-dat-noi-hy-sinh-loi-ich-ca-nhan-ngan-han-188250829170728342.chn?utm_source=du-lieu.chn
33,29/08/2025 00:00,PDR: Ông Nguyễn Văn Đạt - Chủ tịch HĐQT đăng ký bán 88.000.000 cp,https://cafef.vn/du-lieu/PDR-2289092/pdr-ong-nguyen-van-dat-chu-tich-hdqt-dang-ky-ban-88000000-cp.chn?utm_source=du-lieu.chn
34,21/08/2025 00:03,"Phát Đạt báo lãi 65 tỷ khi doanh thu 20 tỷ: ""Phép màu"" từ một giao dịch và đối tác bí ẩn thành lập đúng ngày ký thương vụ",https://cafef.vn/phat-dat-bao-lai-65-ty-khi-doanh-thu-20-ty-phep-mau-tu-mot-giao-dich-va-doi-tac-bi-an-thanh-lap-dung-ngay-ky-thuong-vu-188250820230504568.chn?utm_source=du-lieu.chn
35,21/08/2025 00:00,PDR: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 39,https://cafef.vn/du-lieu/PDR-2280079/pdr-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-39.chn?utm_source=du-lieu.chn
36,21/08/2025 00:00,"PDR: Sửa đổi, bổ sung Điều lệ công ty",https://cafef.vn/du-lieu/PDR-2280080/pdr-sua-doi-bo-sung-dieu-le-cong-ty.chn?utm_source=du-lieu.chn
37,19/08/2025 00:00,"PDR: 26.8.2025, giao dịch 72.574.296 cp niêm yết bổ sung",https://cafef.vn/du-lieu/PDR-2278180/pdr-2682025-giao-dich-72574296-cp-niem-yet-bo-sung.chn?utm_source=du-lieu.chn
38,18/08/2025 00:00,"PDR: 19.8.2025, niêm yết bổ sung 72.574.296 cp",https://cafef.vn/du-lieu/PDR-2277215/pdr-1982025-niem-yet-bo-sung-72574296-cp.chn?utm_source=du-lieu.chn
39,15/08/2025 00:00,PDR: Đính chính nội dung báo cáo kết quả đợt phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/PDR-2275527/pdr-dinh-chinh-noi-dung-bao-cao-ket-qua-dot-phat-hanh-co-phieu-de-tra-co-tuc.chn?utm_source=du-lieu.chn
40,14/08/2025 00:00,PDR: CBTT thay đổi vốn điều lệ và sửa đổi điều lệ công ty,https://cafef.vn/du-lieu/PDR-2271389/pdr-cbtt-thay-doi-von-dieu-le-va-sua-doi-dieu-le-cong-ty.chn?utm_source=du-lieu.chn
41,13/08/2025 00:00,PDR: Thông báo nhận được công văn của UBCKNN về tài liệu báo cáo kết quả phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/PDR-2270498/pdr-thong-bao-nhan-duoc-cong-van-cua-ubcknn-ve-tai-lieu-bao-cao-ket-qua-phat-hanh-co-phieu-de-tra-co-tuc.chn?utm_source=du-lieu.chn
42,11/08/2025 00:00,PDR: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 979.809.379 cp,https://cafef.vn/du-lieu/PDR-2268240/pdr-so-luong-co-phieu-co-quyen-bieu-quyet-dang-luu-hanh-la-979809379-cp.chn?utm_source=du-lieu.chn
43,11/08/2025 00:00,PDR: Đã phát hành 72.574.296 cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/PDR-2268242/pdr-da-phat-hanh-72574296-co-phieu-de-tra-co-tuc.chn?utm_source=du-lieu.chn
44,04/08/2025 09:23,Công bố Top 20 công ty bất động sản tư nhân nộp ngân sách lớn nhất Việt Nam,https://cafef.vn/cong-bo-top-20-cong-ty-bat-dong-san-tu-nhan-nop-ngan-sach-lon-nhat-viet-nam-188250804092355599.chn?utm_source=du-lieu.chn
45,02/08/2025 08:58,"Gọi tên 10 DN bất động sản báo lãi tăng mạnh nhất sàn chứng khoán quý 2/2025, có công ty tăng đến 4.009%",https://cafef.vn/goi-ten-10-dn-bat-dong-san-bao-lai-tang-manh-nhat-san-chung-khoan-quy-22025-co-cong-ty-tang-den-4009-188250802085843833.chn?utm_source=du-lieu.chn
46,31/07/2025 08:21,"Doanh thu tăng 141% so với cùng kỳ, Phát Đạt báo lãi quý 2/2025 tăng 30%, đạt 65 tỷ đồng",https://cafef.vn/doanh-thu-tang-141-so-voi-cung-ky-phat-dat-bao-lai-quy-22025-tang-30-dat-65-ty-dong-188250731082402793.chn?utm_source=du-lieu.chn
47,31/07/2025 00:00,PDR: Giải trình KQKD quý 2/2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/PDR-2282469/pdr-giai-trinh-kqkd-quy-22025-so-voi-cung-ky-nam-truoc.chn?utm_source=du-lieu.chn
48,30/07/2025 00:00,"PDR: 4.8.2025, ngày GDKHQ trả cổ tức bằng cổ phiếu (tỷ lệ 100:8)",https://cafef.vn/du-lieu/PDR-2268241/pdr-482025-ngay-gdkhq-tra-co-tuc-bang-co-phieu-ty-le-1008.chn?utm_source=du-lieu.chn
49,29/07/2025 08:15,"Dự án của Phát Đạt, Đại Quang Minh, DIC, Investco, Hưng Lộc Phát... nằm trong diện bị thanh tra",https://cafef.vn/du-an-cua-phat-dat-dai-quang-minh-dic-investco-hung-loc-phat-nam-trong-dien-bi-thanh-tra-188250729080012939.chn?utm_source=du-lieu.chn
50,29/07/2025 00:00,PDR: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,https://cafef.vn/du-lieu/PDR-2282542/pdr-bao-cao-tinh-hinh-quan-tri-6-thang-dau-nam-2025.chn?utm_source=du-lieu.chn
51,24/07/2025 00:00,PDR: Thông báo ngày ĐKCC để thực hiện quyền nhận cổ tức bằng cổ phiếu cho cổ đông hiện hữu,https://cafef.vn/du-lieu/PDR-2253502/pdr-thong-bao-ngay-dkcc-de-thuc-hien-quyen-nhan-co-tuc-bang-co-phieu-cho-co-dong-hien-huu.chn?utm_source=du-lieu.chn
52,24/07/2025 00:00,PDR: Thông báo về việc nhận được công văn của UBCKNN về tài liệu báo cáo phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/PDR-2255738/pdr-thong-bao-ve-viec-nhan-duoc-cong-van-cua-ubcknn-ve-tai-lieu-bao-cao-phat-hanh-co-phieu-de-tra-co-tuc.chn?utm_source=du-lieu.chn
53,18/07/2025 00:00,PDR: Thông báo ký hợp đồng kiểm toán BCTC 2025,https://cafef.vn/du-lieu/PDR-2251068/pdr-thong-bao-ky-hop-dong-kiem-toan-bctc-2025.chn?utm_source=du-lieu.chn
54,16/07/2025 00:00,PDR: Quyết định của HĐQT triển khai phương án phát hành và hồ sơ phát hành cổ phiếu để trả cho CĐHH,https://cafef.vn/du-lieu/PDR-2247252/pdr-quyet-dinh-cua-hdqt-trien-khai-phuong-an-phat-hanh-va-ho-so-phat-hanh-co-phieu-de-tra-cho-cdhh.chn?utm_source=du-lieu.chn
55,14/07/2025 00:00,PDR: Ông Nguyễn Tấn Danh - Phó chủ tịch HĐQT đã bán 3.397.652 cp,https://cafef.vn/du-lieu/PDR-2245551/pdr-ong-nguyen-tan-danh-pho-chu-tich-hdqt-da-ban-3397652-cp.chn?utm_source=du-lieu.chn
56,03/07/2025 00:00,PDR: Đính chính nội dung Bản sửa đổi điều lệ công ty,https://cafef.vn/du-lieu/PDR-2237115/pdr-dinh-chinh-noi-dung-ban-sua-doi-dieu-le-cong-ty.chn?utm_source=du-lieu.chn
57,30/06/2025 00:00,"PDR: Bản sửa đổi Điều lệ công ty, Quy chế nội bộ về quản trị công ty, Quy chế hoạt động của HĐQT",https://cafef.vn/du-lieu/PDR-2233619/pdr-ban-sua-doi-dieu-le-cong-ty-quy-che-noi-bo-ve-quan-tri-cong-ty-quy-che-hoat-dong-cua-hdqt.chn?utm_source=du-lieu.chn
58,30/06/2025 00:00,PDR: Bổ nhiệm ông Vũ Thành Lê giữ chức Thành viên độc lập HĐQT từ 27.6.2025,https://cafef.vn/du-lieu/PDR-2234234/pdr-bo-nhiem-ong-vu-thanh-le-giu-chuc-thanh-vien-doc-lap-hdqt-tu-2762025.chn?utm_source=du-lieu.chn
59,30/06/2025 00:00,PDR: Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2025,https://cafef.vn/du-lieu/PDR-2234404/pdr-bien-ban-hop-va-nghi-quyet-dhdcd-thuong-nien-nam-2025.chn?utm_source=du-lieu.chn
60,28/06/2025 08:25,"Chủ tịch Phát Đạt: Sau khi sáp nhập hai địa phương Bà Rịa - Vũng Tàu và Bình Dương vào TP.HCM, tổng quỹ đất của công ty gần 1.000 ha",https://cafef.vn/chu-tich-phat-dat-sau-khi-sap-nhap-hai-dia-phuong-ba-ria-vung-tau-va-binh-duong-vao-tphcm-tong-quy-dat-cua-cong-ty-gan-1000-ha-188250628074247917.chn?utm_source=du-lieu.chn
61,23/06/2025 18:58,Phát Đạt muốn bán công ty con ngàn tỉ ở Bình Định,https://cafef.vn/phat-dat-muon-ban-cong-ty-con-ngan-ti-o-binh-dinh-188250623175907242.chn?utm_source=du-lieu.chn
62,23/06/2025 00:00,PDR: Báo cáo tiến độ sử dụng vốn từ đợt chào bán,https://cafef.vn/du-lieu/PDR-2228169/pdr-bao-cao-tien-do-su-dung-von-tu-dot-chao-ban.chn?utm_source=du-lieu.chn
63,20/06/2025 00:00,PDR: CBTT chuyển nhượng toàn bộ cổ phần tại công ty con,https://cafef.vn/du-lieu/PDR-2227953/pdr-cbtt-chuyen-nhuong-toan-bo-co-phan-tai-cong-ty-con.chn?utm_source=du-lieu.chn
64,09/06/2025 00:00,PDR: Ông Nguyễn Tấn Danh - Phó chủ tịch HĐQT đăng ký bán 3.397.652 cp,https://cafef.vn/du-lieu/PDR-2217811/pdr-ong-nguyen-tan-danh-pho-chu-tich-hdqt-dang-ky-ban-3397652-cp.chn?utm_source=du-lieu.chn
65,08/06/2025 13:47,"Con trai Chủ tịch Phát Đạt (PDR) muốn bán sạch 3,4 triệu cổ phiếu",https://cafef.vn/con-trai-chu-tich-phat-dat-pdr-muon-ban-sach-34-trieu-co-phieu-188250608131229271.chn?utm_source=du-lieu.chn
66,29/05/2025 00:00,"PDR: Đính chính một số nội dung của Báo cáo tình hình quản trị công ty năm 2023, bổ sung một số QĐ HĐQT năm 2021, 2023",https://cafef.vn/du-lieu/PDR-2211273/pdr-dinh-chinh-mot-so-noi-dung-cua-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2023-bo-sung-mot-so-qd-hdqt-nam-2021-2023.chn?utm_source=du-lieu.chn
67,29/05/2025 00:00,PDR: CBTT triển khai tổ chức họp ĐHĐCĐ thường niên 2025,https://cafef.vn/du-lieu/PDR-2211276/pdr-cbtt-trien-khai-to-chuc-hop-dhdcd-thuong-nien-2025.chn?utm_source=du-lieu.chn
68,23/05/2025 00:00,"PDR: 16.4.2026, giao dịch 34.095.000 cp niêm yết bổ sung",https://cafef.vn/du-lieu/PDR-2205167/pdr-1642026-giao-dich-34095000-cp-niem-yet-bo-sung.chn?utm_source=du-lieu.chn
69,22/05/2025 00:00,"PDR: 23.5.2025, niêm yết bổ sung 34.095.000 cp",https://cafef.vn/du-lieu/PDR-2204387/pdr-2352025-niem-yet-bo-sung-34095000-cp.chn?utm_source=du-lieu.chn
70,08/05/2025 17:29,PDR: Cải chính thông tin liên quan đến chỉ tiêu lợi nhuận sau thuế thu nhập doanh nghiệp,https://cafef.vn/du-lieu/PDR-2227402/pdr-cai-chinh-thong-tin-lien-quan-den-chi-tieu-loi-nhuan-sau-thue-thu-nhap-doanh-nghiep.chn?utm_source=du-lieu.chn
71,08/05/2025 00:00,PDR: Cải chính thông tin liên quan đến chỉ tiêu lợi nhuận sau thuế thu nhập doanh nghiệp,https://cafef.vn/du-lieu/PDR-2197401/pdr-cai-chinh-thong-tin-lien-quan-den-chi-tieu-loi-nhuan-sau-thue-thu-nhap-doanh-nghiep.chn?utm_source=du-lieu.chn
72,05/05/2025 00:00,PDR: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 38,https://cafef.vn/du-lieu/PDR-2196250/pdr-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-38.chn?utm_source=du-lieu.chn
73,01/05/2025 09:29,Phát Đạt (PDR) bị phạt gần nửa tỷ đồng vì hàng loạt vi phạm trong công bố thông tin và sử dụng vốn trái phiếu,https://cafef.vn/phat-dat-pdr-bi-phat-gan-nua-ty-dong-vi-hang-loat-vi-pham-trong-cong-bo-thong-tin-va-su-dung-von-trai-phieu-188250501091831879.chn?utm_source=du-lieu.chn
74,29/04/2025 00:00,"PDR: 19.5.2025, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2025",https://cafef.vn/du-lieu/PDR-2195738/pdr-1952025-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2025.chn?utm_source=du-lieu.chn
75,28/04/2025 00:00,PDR: Quyết định của HĐQT về việc chốt ngày ĐKCC để thực hiện quyền tham dự ĐHĐCĐ thường niên 2025,https://cafef.vn/du-lieu/PDR-2195407/pdr-quyet-dinh-cua-hdqt-ve-viec-chot-ngay-dkcc-de-thuc-hien-quyen-tham-du-dhdcd-thuong-nien-2025.chn?utm_source=du-lieu.chn
76,28/04/2025 00:00,PDR: Bổ nhiệm lại ông Bùi Quang Anh Vũ giữ chức Tổng giám đốc,https://cafef.vn/du-lieu/PDR-2220532/pdr-bo-nhiem-lai-ong-bui-quang-anh-vu-giu-chuc-tong-giam-doc.chn?utm_source=du-lieu.chn
77,25/04/2025 16:03,"Phát Đạt (PDR): Doanh thu quý 1/2025 gấp 2,7 lần cùng kỳ nhưng lợi nhuận giảm, đã phát hành 34,1 triệu cp để hoán đổi nợ",https://cafef.vn/phat-dat-pdr-doanh-thu-quy-12025-gap-27-lan-cung-ky-nhung-loi-nhuan-giam-da-phat-hanh-341-trieu-cp-de-hoan-doi-no-188250425150832761.chn?utm_source=du-lieu.chn
78,24/04/2025 00:00,PDR: Thông báo công văn của UBCKNN về tài liệu báo cáo phát hành cổ phiếu để hoán đổi nợ của PDR,https://cafef.vn/du-lieu/PDR-2189824/pdr-thong-bao-cong-van-cua-ubcknn-ve-tai-lieu-bao-cao-phat-hanh-co-phieu-de-hoan-doi-no-cua-pdr.chn?utm_source=du-lieu.chn
79,24/04/2025 00:00,"PDR: Sửa đổi, bổ sung Điều lệ công ty",https://cafef.vn/du-lieu/PDR-2189826/pdr-sua-doi-bo-sung-dieu-le-cong-ty.chn?utm_source=du-lieu.chn
80,24/04/2025 00:00,PDR: Quyết định của HĐQT thông qua việc thay đổi vốn điều lệ Công ty,https://cafef.vn/du-lieu/PDR-2189830/pdr-quyet-dinh-cua-hdqt-thong-qua-viec-thay-doi-von-dieu-le-cong-ty.chn?utm_source=du-lieu.chn
81,24/04/2025 00:00,PDR: Đính chính một số nội dung trong Báo cáo tình hình quản trị Công ty năm 2024,https://cafef.vn/du-lieu/PDR-2190182/pdr-dinh-chinh-mot-so-noi-dung-trong-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2024.chn?utm_source=du-lieu.chn
