,Thời gian,Tiêu đề,URL
168,12/06/2024 00:00,PDR: Quyết định của HĐQT thông qua kết quả chào bán cổ phiếu cho CĐHH và phưng án xử lý cổ phiếu chưa phân phối hết,https://cafef.vn/du-lieu/PDR-2006970/pdr-quyet-dinh-cua-hdqt-thong-qua-ket-qua-chao-ban-co-phieu-cho-cdhh-va-phung-an-xu-ly-co-phieu-chua-phan-phoi-het.chn?utm_source=du-lieu.chn
169,12/06/2024 00:00,PDR: Ông Trương Ngọc Dũng - Phó Tổng giám đốc đăng ký mua 100.000 cp,https://cafef.vn/du-lieu/PDR-2007063/pdr-ong-truong-ngoc-dung-pho-tong-giam-doc-dang-ky-mua-100000-cp.chn?utm_source=du-lieu.chn
170,12/06/2024 00:00,PDR: Ông Phan Lê Hòa - Phó Tổng giám đốc đăng ký mua 100.000 cp,https://cafef.vn/du-lieu/PDR-2007064/pdr-ong-phan-le-hoa-pho-tong-giam-doc-dang-ky-mua-100000-cp.chn?utm_source=du-lieu.chn
171,12/06/2024 00:00,PDR: Ông Nguyễn Khắc Sinh - Phó Tổng giám đốc đăng ký mua 100.000 cp,https://cafef.vn/du-lieu/PDR-2007066/pdr-ong-nguyen-khac-sinh-pho-tong-giam-doc-dang-ky-mua-100000-cp.chn?utm_source=du-lieu.chn
172,12/06/2024 00:00,PDR: Ông Nguyễn Đình Trí - Phó Tổng giám đốc đăng ký mua 100.000 cp,https://cafef.vn/du-lieu/PDR-2007067/pdr-ong-nguyen-dinh-tri-pho-tong-giam-doc-dang-ky-mua-100000-cp.chn?utm_source=du-lieu.chn
173,12/06/2024 00:00,PDR: Bà Ngô Thúy Vân - Kế toán trưởng đăng ký mua 270.000 cp,https://cafef.vn/du-lieu/PDR-2007068/pdr-ba-ngo-thuy-van-ke-toan-truong-dang-ky-mua-270000-cp.chn?utm_source=du-lieu.chn
174,07/06/2024 15:55,Chủ tịch Phát Đạt và bên liên quan “rộn ràng” chi hàng trăm tỷ mua đợt phát hành 134 triệu cổ phiếu giá 10.000 đồng,https://cafef.vn/chu-tich-phat-dat-va-ben-lien-quan-ron-rang-chi-hang-tram-ty-mua-dot-phat-hanh-134-trieu-co-phieu-gia-10000-dong-188240607155205561.chn?utm_source=du-lieu.chn
175,06/06/2024 00:00,PDR: Con ông Nguyễn Văn Đạt - Chủ tịch HĐQT đã mua 1.086.819 cp,https://cafef.vn/du-lieu/PDR-2003516/pdr-con-ong-nguyen-van-dat-chu-tich-hdqt-da-mua-1086819-cp.chn?utm_source=du-lieu.chn
176,06/06/2024 00:00,PDR: Ông Nguyễn Tấn Danh - Phó chủ tịch HĐQT đã mua 617.754 cp,https://cafef.vn/du-lieu/PDR-2003526/pdr-ong-nguyen-tan-danh-pho-chu-tich-hdqt-da-mua-617754-cp.chn?utm_source=du-lieu.chn
177,04/06/2024 16:02,Chủ tịch Phát Đạt cùng công ty liên quan vừa chi hơn 600 tỷ mua cổ phiếu PDR,https://cafef.vn/chu-tich-phat-dat-cung-cong-ty-lien-quan-vua-chi-hon-600-ty-mua-co-phieu-pdr-188240604155458112.chn?utm_source=du-lieu.chn
178,04/06/2024 00:00,PDR: Công ty TNHH Phát Đạt Holdings đã mua 12.291.266 cp,https://cafef.vn/du-lieu/PDR-2002540/pdr-cong-ty-tnhh-phat-dat-holdings-da-mua-12291266-cp.chn?utm_source=du-lieu.chn
179,04/06/2024 00:00,PDR: Ông Nguyễn Văn Đạt - Chủ tịch HĐQT đã mua 51.496.689 cp,https://cafef.vn/du-lieu/PDR-2002549/pdr-ong-nguyen-van-dat-chu-tich-hdqt-da-mua-51496689-cp.chn?utm_source=du-lieu.chn
180,04/06/2024 00:00,PDR: Ông Trương Ngọc Dũng - Phó Tổng giám đốc đã mua 9.553 cp,https://cafef.vn/du-lieu/PDR-2002555/pdr-ong-truong-ngoc-dung-pho-tong-giam-doc-da-mua-9553-cp.chn?utm_source=du-lieu.chn
181,04/06/2024 00:00,PDR: Mẹ ông Trần Trọng Gia Vinh - Thành viên HĐQT đã mua 5.654 cp,https://cafef.vn/du-lieu/PDR-2002559/pdr-me-ong-tran-trong-gia-vinh-thanh-vien-hdqt-da-mua-5654-cp.chn?utm_source=du-lieu.chn
182,04/06/2024 00:00,PDR: Ông Bùi Quang Anh Vũ - Tổng giám đốc đã mua 221.003 cp,https://cafef.vn/du-lieu/PDR-2002671/pdr-ong-bui-quang-anh-vu-tong-giam-doc-da-mua-221003-cp.chn?utm_source=du-lieu.chn
183,03/06/2024 00:00,PDR: Ông Nguyễn Khắc Sinh - Phó Tổng giám đốc đã mua 9.487 cp,https://cafef.vn/du-lieu/PDR-2001874/pdr-ong-nguyen-khac-sinh-pho-tong-giam-doc-da-mua-9487-cp.chn?utm_source=du-lieu.chn
184,03/06/2024 00:00,PDR: Ông Nguyễn Đình Trí - Phó Tổng giám đốc đã mua 19.825 cp,https://cafef.vn/du-lieu/PDR-2001878/pdr-ong-nguyen-dinh-tri-pho-tong-giam-doc-da-mua-19825-cp.chn?utm_source=du-lieu.chn
185,02/06/2024 12:44,"Rót gần 100 tỷ vào dự án “đất vàng” nhà thi đấu Phan Đình Phùng, Phát Đạt xin được làm tiếp nhưng bất thành: Sẽ được trả lại bao nhiêu tiền?",https://cafef.vn/rot-gan-100-ty-vao-du-an-dat-vang-nha-thi-dau-phan-dinh-phung-phat-dat-xin-duoc-lam-tiep-nhung-bat-thanh-se-duoc-tra-lai-bao-nhieu-tien-188240602113327556.chn?utm_source=du-lieu.chn
186,31/05/2024 00:00,PDR: Bà Ngô Thúy Vân - Kế toán trưởng đã mua 58.856 cp,https://cafef.vn/du-lieu/PDR-2001197/pdr-ba-ngo-thuy-van-ke-toan-truong-da-mua-58856-cp.chn?utm_source=du-lieu.chn
187,31/05/2024 00:00,PDR: Công đoàn cơ sở PDR đã mua 26.615 cp,https://cafef.vn/du-lieu/PDR-2001208/pdr-cong-doan-co-so-pdr-da-mua-26615-cp.chn?utm_source=du-lieu.chn
188,29/05/2024 00:00,PDR: Con ông Nguyễn Văn Đạt - Chủ tịch HĐQT đăng ký mua 1.086.819 cp,https://cafef.vn/du-lieu/PDR-1999485/pdr-con-ong-nguyen-van-dat-chu-tich-hdqt-dang-ky-mua-1086819-cp.chn?utm_source=du-lieu.chn
189,28/05/2024 00:00,PDR: Công đoàn Cơ sở CTCP Phát triển Bất động sản Phát Đạt đăng ký mua 26.615 cp,https://cafef.vn/du-lieu/PDR-1998980/pdr-cong-doan-co-so-ctcp-phat-trien-bat-dong-san-phat-dat-dang-ky-mua-26615-cp.chn?utm_source=du-lieu.chn
190,27/05/2024 00:00,PDR: Mẹ ông Trần Trọng Gia Vinh - Thành viên HĐQT đăng ký mua 5.654 cp,https://cafef.vn/du-lieu/PDR-1998830/pdr-me-ong-tran-trong-gia-vinh-thanh-vien-hdqt-dang-ky-mua-5654-cp.chn?utm_source=du-lieu.chn
191,27/05/2024 00:00,PDR: Ông Lê Quang Phúc - thành viên HĐQT đã mua 148.690 cp,https://cafef.vn/du-lieu/PDR-1998833/pdr-ong-le-quang-phuc-thanh-vien-hdqt-da-mua-148690-cp.chn?utm_source=du-lieu.chn
192,24/05/2024 00:00,PDR: Ông Bùi Quang Anh Vũ - Tổng giám đốc đăng ký mua 221.003 cp,https://cafef.vn/du-lieu/PDR-1997320/pdr-ong-bui-quang-anh-vu-tong-giam-doc-dang-ky-mua-221003-cp.chn?utm_source=du-lieu.chn
193,24/05/2024 00:00,PDR: Ông Nguyễn Khắc Sinh - Phó Tổng giám đốc đăng ký mua 9.487 cp,https://cafef.vn/du-lieu/PDR-1997321/pdr-ong-nguyen-khac-sinh-pho-tong-giam-doc-dang-ky-mua-9487-cp.chn?utm_source=du-lieu.chn
194,24/05/2024 00:00,PDR: Ông Trương Ngọc Dũng - Phó Tổng giám đốc đăng ký mua 9.553 cp,https://cafef.vn/du-lieu/PDR-1997323/pdr-ong-truong-ngoc-dung-pho-tong-giam-doc-dang-ky-mua-9553-cp.chn?utm_source=du-lieu.chn
195,24/05/2024 00:00,PDR: Ông Nguyễn Tấn Danh - Phó chủ tịch HĐQT đăng ký mua 617.754 cp,https://cafef.vn/du-lieu/PDR-1998403/pdr-ong-nguyen-tan-danh-pho-chu-tich-hdqt-dang-ky-mua-617754-cp.chn?utm_source=du-lieu.chn
196,22/05/2024 00:00,PDR: Bà Ngô Thúy Vân - Kế toán trưởng đăng ký mua 58.856 cp,https://cafef.vn/du-lieu/PDR-1996484/pdr-ba-ngo-thuy-van-ke-toan-truong-dang-ky-mua-58856-cp.chn?utm_source=du-lieu.chn
197,22/05/2024 00:00,PDR: Ông Nguyễn Đình Trí - Phó Tổng giám đốc đăng ký mua 19.825 cp,https://cafef.vn/du-lieu/PDR-1996488/pdr-ong-nguyen-dinh-tri-pho-tong-giam-doc-dang-ky-mua-19825-cp.chn?utm_source=du-lieu.chn
198,20/05/2024 00:00,PDR: Ông Lê Quang Phúc - thành viên HĐQT đăng ký mua 148.690 cp,https://cafef.vn/du-lieu/PDR-1994820/pdr-ong-le-quang-phuc-thanh-vien-hdqt-dang-ky-mua-148690-cp.chn?utm_source=du-lieu.chn
199,16/05/2024 00:00,PDR: Ông Nguyễn Văn Đạt - Chủ tịch HĐQT đăng ký mua 51.496.689 cp,https://cafef.vn/du-lieu/PDR-1993442/pdr-ong-nguyen-van-dat-chu-tich-hdqt-dang-ky-mua-51496689-cp.chn?utm_source=du-lieu.chn
200,16/05/2024 00:00,PDR: Công ty TNHH Phát Đạt Holdings đăng ký mua 12.291.266 cp,https://cafef.vn/du-lieu/PDR-1993444/pdr-cong-ty-tnhh-phat-dat-holdings-dang-ky-mua-12291266-cp.chn?utm_source=du-lieu.chn
201,12/05/2024 15:50,Lộ diện doanh nghiệp được Phát Đạt bán sỉ 2 dự án lớn tại Bình Dương và Bình Định,https://cafef.vn/lo-dien-doanh-nghiep-duoc-phat-dat-ban-si-2-du-an-lon-tai-binh-duong-va-binh-dinh-188240512113758579.chn?utm_source=du-lieu.chn
202,09/05/2024 09:51,"Cổ đông bất động sản ""rộn ràng đón mưa"" cổ tức, thậm chí lên tới 25% hoàn toàn bằng tiền mặt",https://cafef.vn/co-dong-bat-dong-san-ron-rang-don-mua-co-tuc-tham-chi-len-toi-25-hoan-toan-bang-tien-mat-1882405071741137.chn?utm_source=du-lieu.chn
203,06/05/2024 00:00,PDR: Ông Lê Quang Phúc - thành viên HĐQT đã bán 2.062.185 cp,https://cafef.vn/du-lieu/PDR-1988428/pdr-ong-le-quang-phuc-thanh-vien-hdqt-da-ban-2062185-cp.chn?utm_source=du-lieu.chn
204,05/05/2024 09:00,"'Ôm' dự án hơn chục năm không triển khai, Phát Đạt đã 'rót' bao nhiêu tiền vào Nhà thi đấu Phan Đình Phùng?",https://cafef.vn/om-du-an-hon-chuc-nam-khong-trien-khai-phat-dat-da-rot-bao-nhieu-tien-vao-nha-thi-dau-phan-dinh-phung-188240505074949225.chn?utm_source=du-lieu.chn
205,03/05/2024 09:20,"Chủ tịch Phát Đạt nói gì về việc TP.HCM thu hồi dự án nằm ở khu ""đất vàng"" được bao bọc 4 mặt tiền ở Quận 3?",https://cafef.vn/chu-tich-phat-dat-noi-gi-ve-viec-tphcm-thu-hoi-du-an-nam-o-khu-dat-vang-duoc-bao-boc-4-mat-tien-o-quan-3-188240503083919993.chn?utm_source=du-lieu.chn
206,03/05/2024 00:00,"PDR: 10.5.2024, ngày GDKHQ bán ưu đãi (tỷ lệ 5,5:1)",https://cafef.vn/du-lieu/PDR-1989695/pdr-1052024-ngay-gdkhq-ban-uu-dai-ty-le-551.chn?utm_source=du-lieu.chn
207,03/05/2024 00:00,PDR: Bản cáo bạch chào bán thêm cổ phiếu ra công chúng,https://cafef.vn/du-lieu/PDR-2012561/pdr-ban-cao-bach-chao-ban-them-co-phieu-ra-cong-chung.chn?utm_source=du-lieu.chn
208,02/05/2024 00:00,PDR: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/PDR-1986171/pdr-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2024.chn?utm_source=du-lieu.chn
209,02/05/2024 00:00,PDR: Thông báo chào bán cổ phiếu ra công chúng,https://cafef.vn/du-lieu/PDR-1986614/pdr-thong-bao-chao-ban-co-phieu-ra-cong-chung.chn?utm_source=du-lieu.chn
210,02/05/2024 00:00,PDR: Đính chính về việc thay đổi nội dung Biên bản họp ĐHĐCĐ số 01 ngày 26/04/2024,https://cafef.vn/du-lieu/PDR-2010314/pdr-dinh-chinh-ve-viec-thay-doi-noi-dung-bien-ban-hop-dhdcd-so-01-ngay-26042024.chn?utm_source=du-lieu.chn
211,02/05/2024 00:00,"PDR: Điều lệ công ty sửa đổi và Quy chế nội bộ về QTCT, Quy chế hoạt động của HĐQT",https://cafef.vn/du-lieu/PDR-2010318/pdr-dieu-le-cong-ty-sua-doi-va-quy-che-noi-bo-ve-qtct-quy-che-hoat-dong-cua-hdqt.chn?utm_source=du-lieu.chn
212,26/04/2024 13:33,"ĐHĐCĐ Phát Đạt (PDR): Tiền mặt còn vỏn vẹn 19 tỷ đồng sau “cơn bĩ cực” trái phiếu, sắp phát hành lượng lớn cổ phiếu",https://cafef.vn/dhdcd-phat-dat-pdr-tien-mat-con-von-ven-19-ty-dong-sau-con-bi-cuc-trai-phieu-sap-phat-hanh-luong-lon-co-phieu-188240426114629473.chn?utm_source=du-lieu.chn
213,25/04/2024 00:00,PDR: Quyết định của HĐQT về việc thông qua ngày ĐKCC để thực hiện quyền mua cổ phiếu,https://cafef.vn/du-lieu/PDR-1983134/pdr-quyet-dinh-cua-hdqt-ve-viec-thong-qua-ngay-dkcc-de-thuc-hien-quyen-mua-co-phieu.chn?utm_source=du-lieu.chn
214,24/04/2024 15:51,Phát Đạt (PDR) sắp thu về hơn 1.340 tỷ đồng từ việc chào bán cổ phiếu để triển khai loạt dự án bất động sản,https://cafef.vn/phat-dat-pdr-sap-thu-ve-hon-1340-ty-dong-tu-viec-chao-ban-co-phieu-de-trien-khai-loat-du-an-bat-dong-san-188240424153951752.chn?utm_source=du-lieu.chn
215,24/04/2024 00:00,PDR: Thông báo nhận được giấy chứng nhận đăng ký chào bán cổ phiếu ra công chúng,https://cafef.vn/du-lieu/PDR-1983062/pdr-thong-bao-nhan-duoc-giay-chung-nhan-dang-ky-chao-ban-co-phieu-ra-cong-chung.chn?utm_source=du-lieu.chn
216,24/04/2024 00:00,PDR: Ông Lê Quang Phúc - thành viên HĐQT đăng ký bán 2.062.185 cp,https://cafef.vn/du-lieu/PDR-1983083/pdr-ong-le-quang-phuc-thanh-vien-hdqt-dang-ky-ban-2062185-cp.chn?utm_source=du-lieu.chn
217,19/04/2024 14:14,Phát Đạt tăng gấp đôi lợi nhuận trong quý 1/2024,https://cafef.vn/phat-dat-tang-gap-doi-loi-nhuan-trong-quy-12024-188240419141320921.chn?utm_source=du-lieu.chn
218,19/04/2024 00:00,PDR: Giải trình biến động kết quả kinh doanh quý 1/2024 so với quý 1/2023,https://cafef.vn/du-lieu/PDR-1979677/pdr-giai-trinh-bien-dong-ket-qua-kinh-doanh-quy-12024-so-voi-quy-12023.chn?utm_source=du-lieu.chn
219,16/04/2024 14:55,"Bất ngờ với thù lao của ông chủ các doanh nghiệp địa ốc, thậm chí người giàu nhất Việt Nam chỉ được trả lương 0 đồng",https://cafef.vn/bat-ngo-voi-thu-lao-cua-ong-chu-cac-doanh-nghiep-dia-oc-tham-chi-nguoi-giau-nhat-viet-nam-chi-duoc-tra-luong-0-dong-188240307231016446.chn?utm_source=du-lieu.chn
220,15/04/2024 14:42,"Lợi thế từ quỹ đất dồi dào, doanh thu dự kiến của Phát Đạt lên đến 40.000 tỷ đồng trong 4-5 năm tới",https://cafef.vn/loi-the-tu-quy-dat-doi-dao-doanh-thu-du-kien-cua-phat-dat-len-den-40000-ty-dong-trong-45-nam-toi-188240415111724233.chn?utm_source=du-lieu.chn
221,08/04/2024 14:40,"Thị trường bất động sản vào đà phục hồi, loạt ”đại gia” đặt kế hoạch mục tiêu lãi lớn, Vinhomes đặt mức ""kỷ lục""...",https://cafef.vn/thi-truong-bat-dong-san-vao-da-phuc-hoi-loat-dai-gia-dat-ke-hoach-muc-tieu-lai-lon-vinhomes-dat-muc-ky-luc-18824040814295328.chn?utm_source=du-lieu.chn
222,08/04/2024 14:18,"Phát Đạt đặt mục tiêu doanh thu 2024 tăng gần 400%, huy động thêm gần 1.800 tỷ đồng từ phát hành cổ phiếu",https://cafef.vn/phat-dat-dat-muc-tieu-doanh-thu-2024-tang-gan-400-huy-dong-them-gan-1800-ty-dong-tu-phat-hanh-co-phieu-188240408141611305.chn?utm_source=du-lieu.chn
223,29/03/2024 00:00,PDR: Quyết định HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2024,https://cafef.vn/du-lieu/PDR-1969621/pdr-quyet-dinh-hdqt-ve-viec-to-chuc-hop-dhdcd-thuong-nien-2024.chn?utm_source=du-lieu.chn
224,28/03/2024 07:06,CEO Phát Đạt tiết lộ bí quyết giúp doanh nghiệp vượt qua khó khăn nhưng không phải ai cũng dám làm vì tiếc tiền,https://cafef.vn/ceo-phat-dat-tiet-lo-bi-quyet-giup-doanh-nghiep-vuot-qua-kho-khan-nhung-khong-phai-ai-cung-dam-lam-vi-tiec-tien-188240327163213412.chn?utm_source=du-lieu.chn
225,27/03/2024 16:09,Phát Đạt (PDR) dự kiến đưa ra thị trường 4 dự án lớn trong năm 2024,https://cafef.vn/phat-dat-pdr-du-kien-dua-ra-thi-truong-4-du-an-lon-trong-nam-2024-188240327160954145.chn?utm_source=du-lieu.chn
226,26/03/2024 05:01,"Chủ tịch HĐQT Phát Đạt: Phát Đạt chuẩn bị đưa ra thị trường 4 đến 6 dự án lớn, tổng giá trị doanh thu dự kiến lên đến 40.000 tỷ đồng",https://cafef.vn/chu-tich-hdqt-phat-dat-phat-dat-chuan-bi-dua-ra-thi-truong-4-den-6-du-an-lon-tong-gia-tri-doanh-thu-du-kien-len-den-40000-ty-dong-188240325165029242.chn?utm_source=du-lieu.chn
227,21/03/2024 13:43,"Phát Đạt (PDR) muốn kiếm 1.340 tỷ đồng thông qua phát hành cổ phiếu giá 10.000 đồng/cp, bằng 1/3 giá trên sàn",https://cafef.vn/phat-dat-pdr-muon-kiem-1340-ty-dong-thong-qua-phat-hanh-co-phieu-gia-10000-dongcp-bang-13-gia-tren-san-188240321134608489.chn?utm_source=du-lieu.chn
228,11/03/2024 00:00,PDR: Báo cáo định kỳ về Trái phiếu,https://cafef.vn/du-lieu/PDR-1957907/pdr-bao-cao-dinh-ky-ve-trai-phieu.chn?utm_source=du-lieu.chn
229,04/03/2024 00:00,PDR: Giải trình chênh lệch lợi nhuận sau thuế năm 2023 kiểm toán so với năm 2022,https://cafef.vn/du-lieu/PDR-1953976/pdr-giai-trinh-chenh-lech-loi-nhuan-sau-thue-nam-2023-kiem-toan-so-voi-nam-2022.chn?utm_source=du-lieu.chn
230,01/03/2024 00:00,"PDR: 18.3.2024, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2024",https://cafef.vn/du-lieu/PDR-1952495/pdr-1832024-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2024.chn?utm_source=du-lieu.chn
231,29/02/2024 00:00,PDR: Bổ nhiệm bà Lê Trần Bích Thùy giữ chức Phó Tổng giám đốc từ 1.3.2024,https://cafef.vn/du-lieu/PDR-1954214/pdr-bo-nhiem-ba-le-tran-bich-thuy-giu-chuc-pho-tong-giam-doc-tu-132024.chn?utm_source=du-lieu.chn
232,27/02/2024 00:00,PDR: CBTT về chốt danh sách cổ đông để tổ chức họp ĐHCĐ thường niên năm 2024,https://cafef.vn/du-lieu/PDR-1950933/pdr-cbtt-ve-chot-danh-sach-co-dong-de-to-chuc-hop-dhcd-thuong-nien-nam-2024.chn?utm_source=du-lieu.chn
233,26/02/2024 00:00,PDR: Thông báo thay đổi giấy chứng nhận ĐKDN lần thứ 36,https://cafef.vn/du-lieu/PDR-1949990/pdr-thong-bao-thay-doi-giay-chung-nhan-dkdn-lan-thu-36.chn?utm_source=du-lieu.chn
234,26/02/2024 00:00,PDR: Công bố Điều lệ Công ty được sửa đổi bổ sung,https://cafef.vn/du-lieu/PDR-1950005/pdr-cong-bo-dieu-le-cong-ty-duoc-sua-doi-bo-sung.chn?utm_source=du-lieu.chn
235,22/02/2024 06:42,Diễn biến mới nhất tại dự án 8.500 tỷ của Phát Đạt tại Bình Định,https://cafef.vn/dien-bien-moi-nhat-tai-du-an-8500-ty-cua-phat-dat-tai-binh-dinh-188240222011551111.chn?utm_source=du-lieu.chn
236,11/02/2024 08:08,"'Đôi bạn' Novaland và Phát Đạt trong năm 2023: Cùng nhau báo lãi nhưng còn nhiều nỗi lo, người cổ phiếu đã tăng 120%, kẻ vẫn chưa thể bứt phá",https://cafef.vn/doi-ban-novaland-va-phat-dat-trong-nam-2023-cung-nhau-bao-lai-nhung-con-nhieu-noi-lo-nguoi-co-phieu-da-tang-120-ke-van-chua-the-but-pha-188240102175242961.chn?utm_source=du-lieu.chn
237,05/02/2024 06:58,"Soi ""ví tiền"" của Vinhomes, Novaland, Phát Đạt, Đất Xanh…xuất hiện ""ông lớn"" bất động sản có tiền mặt tăng gấp 7 lần",https://cafef.vn/soi-vi-tien-cua-vinhomes-novaland-phat-dat-dat-xanhxuat-hien-ong-lon-bat-dong-san-co-tien-mat-tang-gap-7-lan-188240205020720784.chn?utm_source=du-lieu.chn
238,05/02/2024 00:00,PDR: Thông qua các nội dung chi tiết về phương án chào bán thêm cổ phiếu ra công chúng để tăng vốn điều lệ,https://cafef.vn/du-lieu/PDR-1941275/pdr-thong-qua-cac-noi-dung-chi-tiet-ve-phuong-an-chao-ban-them-co-phieu-ra-cong-chung-de-tang-von-dieu-le.chn?utm_source=du-lieu.chn
239,05/02/2024 00:00,PDR: Quyết định HĐQT v/v đổi địa chỉ trụ sở Công ty,https://cafef.vn/du-lieu/PDR-1941276/pdr-quyet-dinh-hdqt-vv-doi-dia-chi-tru-so-cong-ty.chn?utm_source=du-lieu.chn
240,04/02/2024 10:38,"“Phần thưởng” cuối năm cho cổ đông BĐS: DN nỗ lực xoá sạch nợ trái phiếu, báo lãi, cổ phiếu đón sự trở lại của dòng tiền",https://cafef.vn/phan-thuong-cuoi-nam-cho-co-dong-bds-dn-no-luc-xoa-sach-no-trai-phieu-bao-lai-co-phieu-don-su-tro-lai-cua-dong-tien-188240204103402026.chn?utm_source=du-lieu.chn
241,02/02/2024 06:44,"So kè lương khủng của các sếp bất động sản: Chủ tịch Novaland tăng gấp 18 lần, Chủ tịch Phát Đạt giảm hơn 80% mất mốc 1 tỷ đồng/tháng",https://cafef.vn/so-ke-luong-khung-cua-cac-sep-bat-dong-san-chu-tich-novaland-tang-gap-18-lan-chu-tich-phat-dat-giam-hon-80-mat-moc-1-ty-dongthang-188240202013258605.chn?utm_source=du-lieu.chn
242,30/01/2024 00:00,PDR: Báo cáo tình hình quản trị công ty năm 2023,https://cafef.vn/du-lieu/PDR-1946058/pdr-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2023.chn?utm_source=du-lieu.chn
243,29/01/2024 00:00,PDR: Thông báo công văn của UBCKNN về hồ sơ thông báo tỷ lệ SHNN tối đa của PDR,https://cafef.vn/du-lieu/PDR-1937735/pdr-thong-bao-cong-van-cua-ubcknn-ve-ho-so-thong-bao-ty-le-shnn-toi-da-cua-pdr.chn?utm_source=du-lieu.chn
244,25/01/2024 00:00,PDR: Công đoàn cơ sở PDR đã mua 77.281 cp,https://cafef.vn/du-lieu/PDR-1936386/pdr-cong-doan-co-so-pdr-da-mua-77281-cp.chn?utm_source=du-lieu.chn
245,22/01/2024 20:34,"Bán công ty con, Phát Đạt (PDR) lãi gần 300 tỷ đồng trong quý 4/2023, ""sạch bóng"" nợ trái phiếu",https://cafef.vn/ban-cong-ty-con-phat-dat-pdr-lai-gan-300-ty-dong-trong-quy-42023-sach-bong-no-trai-phieu-188240122203125565.chn?utm_source=du-lieu.chn
246,22/01/2024 00:00,PDR: Thông báo giao quyền cho Chủ tịch HĐQT và thông qua các giao dịch với các bên có liên quan năm 2024,https://cafef.vn/du-lieu/PDR-1934469/pdr-thong-bao-giao-quyen-cho-chu-tich-hdqt-va-thong-qua-cac-giao-dich-voi-cac-ben-co-lien-quan-nam-2024.chn?utm_source=du-lieu.chn
247,16/01/2024 00:00,PDR: Công đoàn cơ sở PDR đăng ký mua 77.281 cp,https://cafef.vn/du-lieu/PDR-1931488/pdr-cong-doan-co-so-pdr-dang-ky-mua-77281-cp.chn?utm_source=du-lieu.chn
248,11/01/2024 00:00,PDR: Giấy xác nhận về việc thay đổi nội dung ĐKDN,https://cafef.vn/du-lieu/PDR-1929208/pdr-giay-xac-nhan-ve-viec-thay-doi-noi-dung-dkdn.chn?utm_source=du-lieu.chn
249,11/01/2024 00:00,PDR: Thông báo tỉ lệ sở hữu nước ngoài tối đa là 50%,https://cafef.vn/du-lieu/PDR-1929209/pdr-thong-bao-ti-le-so-huu-nuoc-ngoai-toi-da-la-50.chn?utm_source=du-lieu.chn
250,11/01/2024 00:00,PDR: Công bố Điều lệ Công ty được sửa đổi bổ sung,https://cafef.vn/du-lieu/PDR-1929239/pdr-cong-bo-dieu-le-cong-ty-duoc-sua-doi-bo-sung.chn?utm_source=du-lieu.chn
251,05/01/2024 09:08,"Hơn 20.000 tỷ đồng được chi để trả nợ trái phiếu, gọi tên những DN đã ""xoá sạch sổ"" trong năm 2023, dù lỗ cũng cố trả nợ trước hạn",https://cafef.vn/hon-20000-ty-dong-duoc-chi-de-tra-no-trai-phieu-goi-ten-nhung-dn-da-xoa-sach-so-trong-nam-2023-du-lo-cung-co-tra-no-truoc-han-188240105090824955.chn?utm_source=du-lieu.chn
252,04/01/2024 00:00,PDR: Nghị quyết ĐHĐCĐ bất thường và Biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/PDR-1925712/pdr-nghi-quyet-dhdcd-bat-thuong-va-bien-ban-kiem-phieu-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu.chn
